Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win_0.002,proba_draw_0.002,proba_lose_0.002,proba_O_0.002,proba_U_0.002
Everton,2,0,Chelsea,2023-12-10,3.1,3.5,2.25,1.75,2.05,0.32948535112148875,0.27182283701129606,0.3986916290266297,0.4458411329862194,0.5541588106543157
Fulham,5,0,West Ham,2023-12-10,2.38,3.5,2.9,1.9,2.0,0.3430655387233792,0.2933899460214868,0.3635444680478792,0.37033129325610165,0.6296686952185507
Luton Town,1,2,Manchester City,2023-12-10,17.0,8.0,1.14,1.36,3.1,0.14986494167548495,0.21875258749656584,0.6313781898477515,0.4908331694790012,0.5091666947341091
Tottenham,4,1,Newcastle Utd,2023-12-10,2.15,3.8,3.1,1.53,2.4,0.3159397307809207,0.2442299419978286,0.4398291472963744,0.5584977682525383,0.44150175103457545
Nott'ham Forest,0,2,Tottenham,2023-12-15,4.2,4.2,1.73,1.62,2.25,0.22589437635445453,0.22587880051985026,0.5482224416431437,0.5729562352987134,0.427043138716115
Manchester City,2,2,Crystal Palace,2023-12-16,1.18,8.0,13.0,1.44,2.7,0.8364140116032707,0.11743133805158075,0.04603847039205664,0.6160058119430232,0.3839928235775004
Chelsea,2,0,Sheffield Utd,2023-12-16,1.22,6.5,13.0,1.5,2.5,0.8421492711814759,0.10875867763321499,0.048862160309199626,0.6802191579314739,0.3197764876485584
Newcastle Utd,3,0,Fulham,2023-12-16,1.8,3.8,4.0,1.7,2.1,0.7440349537530806,0.16917299284031292,0.08676918709744105,0.5425100703467954,0.45748957145668945
Burnley,0,2,Everton,2023-12-16,3.6,3.4,2.1,2.05,1.75,0.40416843839871425,0.25919781549661514,0.3366333469104306,0.49862245171403596,0.5013773907406394
Brentford,1,2,Aston Villa,2023-12-17,3.2,3.75,2.1,1.7,2.1,0.36555931560833677,0.2668475040752667,0.36759295167641926,0.4695453952234587,0.5304545147676958
West Ham,3,0,Wolves,2023-12-17,2.15,3.5,3.3,1.95,1.95,0.46510858209302725,0.27549148495529824,0.25939971116335836,0.4050220845735211,0.5949778910268408
Arsenal,2,0,Brighton,2023-12-17,1.44,5.0,6.0,1.53,2.4,0.7491314704153097,0.1604290446066092,0.09039894556749682,0.5946744733021152,0.40532459836534296
Liverpool,0,0,Manchester Utd,2023-12-17,1.3,6.0,8.0,1.33,3.4,0.6715601338540417,0.1955391208856883,0.1328882924034076,0.5526975256808089,0.44730204217097347
Crystal Palace,1,1,Brighton,2023-12-21,3.3,3.3,2.15,1.99,1.91,0.45030426872333496,0.30096223609937933,0.24873343610198095,0.3221640011826825,0.677835995051447
Aston Villa,1,1,Sheffield Utd,2023-12-22,1.22,6.5,12.0,1.44,2.7,0.9382496568366505,0.047981096773765955,0.012244198676406332,0.7649143907557443,0.23506444765646556
West Ham,2,0,Manchester Utd,2023-12-23,2.6,3.6,2.6,1.7,2.1,0.39738447353000916,0.26150497778498744,0.34111021091873966,0.48970129599004314,0.5102985711264492
Luton Town,1,0,Newcastle Utd,2023-12-23,4.75,4.2,1.65,1.75,2.05,0.21512339374605116,0.2406592528046683,0.544215573551807,0.49755725213218965,0.5024425934859171
Fulham,0,2,Burnley,2023-12-23,1.67,3.75,5.25,1.92,1.98,0.5297815423883885,0.2568556594751954,0.21336207804975416,0.43446115790808315,0.5655387972740509
Tottenham,2,1,Everton,2023-12-23,1.75,4.2,4.0,1.53,2.4,0.558640196976595,0.23436110800658405,0.20699618055242838,0.513734084340082,0.48626570602985963
Nott'ham Forest,2,3,Bournemouth,2023-12-23,2.75,3.4,2.55,1.95,1.95,0.3631301945220903,0.27682955196060843,0.3600401300482052,0.42975929057145923,0.5702406686956256
Liverpool,1,1,Arsenal,2023-12-23,2.38,3.6,2.8,1.7,2.1,0.45815608678842584,0.22375930833211552,0.31807965213971645,0.6578818832505626,0.342115211003486
Wolves,2,1,Chelsea,2023-12-24,3.75,3.75,1.91,1.86,2.04,0.37187797549012624,0.26942581927434844,0.35869601007523166,0.4588426068439727,0.5411573201917463
Newcastle Utd,1,3,Nott'ham Forest,2023-12-26,1.5,4.33,5.75,1.8,2.0,0.8253169018793868,0.12427693632843949,0.05031351741062381,0.6039538756912465,0.3960450265704205
Bournemouth,3,0,Fulham,2023-12-26,2.15,3.6,3.2,1.73,2.08,0.4798237487350738,0.24747030518181276,0.27270482937022744,0.5206343411293193,0.47936542027629514
Sheffield Utd,2,3,Luton Town,2023-12-26,2.3,3.3,3.1,2.1,1.7,0.22876809706644352,0.217203464175258,0.5540208067459619,0.6165000024464958,0.383498620307571
Burnley,0,2,Liverpool,2023-12-26,6.5,5.25,1.4,1.44,2.7,0.10734576618789471,0.1836669054141551,0.708971417237708,0.5406909029273146,0.4593087506972087
Manchester Utd,3,2,Aston Villa,2023-12-26,2.6,3.5,2.6,1.62,2.25,0.4027956249862078,0.27137263518633076,0.3258315484128228,0.4468033869703688,0.5531965555752624
Chelsea,2,1,Crystal Palace,2023-12-27,1.67,4.0,5.0,1.91,1.99,0.6000547255787411,0.23651141289091973,0.16343199428363123,0.44644113744857594,0.5535588055130326
Brentford,1,4,Wolves,2023-12-27,1.95,3.5,4.2,2.03,1.87,0.566299491420084,0.23120314244720305,0.2024943914044038,0.5211925005729305,0.47880725833423937
Everton,1,3,Manchester City,2023-12-27,5.75,4.0,1.57,1.73,2.08,0.17520075093179452,0.22366585307229808,0.601129412273187,0.5136372525414736,0.48636253821344155
Brighton,4,2,Tottenham,2023-12-28,2.5,3.6,2.6,1.44,2.7,0.25954763428341454,0.25149338838431634,0.48895807158672944,0.4945652341957953,0.5054346199751114
Arsenal,0,2,West Ham,2023-12-28,1.33,5.5,7.5,1.57,2.35,0.6921679223529028,0.1743475667239301,0.1334407894300899,0.653907612822803,0.34608968319274275
Luton Town,2,3,Chelsea,2023-12-30,6.5,4.2,1.5,1.65,2.2,0.43047220639216394,0.260266254118556,0.30926111723548466,0.48614836249554605,0.5138515133764842
Aston Villa,3,2,Burnley,2023-12-30,1.36,5.25,7.5,1.57,2.35,0.7986414093549511,0.13546261085619782,0.06581072498794124,0.6220162123780854,0.37798226674732427
Wolves,3,0,Everton,2023-12-30,2.63,3.3,2.7,2.05,1.75,0.42742618708159197,0.28686802337435896,0.2857056924793139,0.3796530836527216,0.6203469021920259
Manchester City,2,0,Sheffield Utd,2023-12-30,1.08,11.0,29.0,1.3,3.5,0.9439917597437032,0.033193755059669997,0.01303098091623291,0.9045253508848692,0.09497911737346924
Crystal Palace,3,1,Brentford,2023-12-30,2.2,3.3,3.4,2.15,1.67,0.3775810738958247,0.2784537664267083,0.3439650450623472,0.4227990972669451,0.5772008674105611
Nott'ham Forest,2,1,Manchester Utd,2023-12-30,3.2,3.6,2.15,1.73,2.08,0.21623128989913806,0.27753571383077424,0.5062327569156411,0.36910252661169984,0.6308974621737528
Tottenham,3,1,Bournemouth,2023-12-31,1.75,4.2,4.0,1.4,2.88,0.7418037704769885,0.14619474880350652,0.1118297028151848,0.7397127394944307,0.260274180042265
Fulham,2,1,Arsenal,2023-12-31,5.25,4.5,1.55,1.73,2.08,0.200154936933666,0.2337505459896573,0.566091966360485,0.5076908723795054,0.4923089405483012
Liverpool,4,2,Newcastle Utd,2024-01-01,1.45,4.5,7.0,1.44,2.7,0.5562300838963325,0.2348469667071008,0.20892049201056914,0.514064929731406,0.4859348593307002
West Ham,0,0,Brighton,2024-01-02,2.45,3.75,2.75,1.6,2.3,0.6062869071780094,0.2347646833087355,0.1589464192840628,0.4459648022167774,0.5540351412856618
Burnley,1,1,Luton Town,2024-01-12,2.0,3.6,3.6,1.99,1.91,0.4333279780763926,0.22920097210621745,0.3374678654050425,0.6384757636360999,0.3615221893641992
Chelsea,1,0,Fulham,2024-01-13,1.6,4.2,5.25,1.62,2.25,0.6068728030183604,0.23005952155137724,0.16306506848344518,0.46955334783586233,0.5304465621447202
Newcastle Utd,2,3,Manchester City,2024-01-13,5.5,4.33,1.55,1.6,2.3,0.32188461475341446,0.24448439927836066,0.43362985202904814,0.5596379299500298,0.4403615791929193
Everton,0,0,Aston Villa,2024-01-14,2.8,3.5,2.45,1.73,2.08,0.2825839903803755,0.26090317691119314,0.45651236741874984,0.4714609310948158,0.528538975472546
Manchester Utd,2,2,Tottenham,2024-01-14,2.2,3.75,3.0,1.48,2.6,0.422834551519044,0.25311210769031445,0.3240527123907632,0.5216279630780292,0.47837179385019485
Arsenal,5,0,Crystal Palace,2024-01-20,1.3,5.75,9.0,1.73,2.08,0.7358967828627696,0.1678249056480143,0.09624778683939546,0.5790548958147403,0.42094440484464013
Brentford,3,2,Nott'ham Forest,2024-01-20,1.91,3.6,4.0,1.86,2.04,0.6539282948260188,0.20025116285280947,0.14580923773785257,0.5601583839868107,0.4398411205010143
Sheffield Utd,2,2,West Ham,2024-01-21,3.4,3.3,2.2,2.05,1.75,0.283551205279375,0.22496506365288643,0.49147892085778255,0.6312991087578818,0.3686990927250084
Bournemouth,0,4,Liverpool,2024-01-21,4.2,4.5,1.7,1.44,2.7,0.18060594691986717,0.2065578355868387,0.6128250417580824,0.5973471559814552,0.4026518695458928
Brighton,0,0,Wolves,2024-01-22,1.65,4.33,5.0,1.62,2.25,0.6692518897017128,0.1978894186652647,0.1328477662325981,0.5423832842463463,0.45761635836421244
Nott'ham Forest,1,2,Arsenal,2024-01-30,7.5,5.0,1.4,1.62,2.25,0.1948792265683631,0.21577509003146722,0.5893385701646396,0.5777851892341486,0.422214127291357
Fulham,0,0,Everton,2024-01-30,2.45,3.2,3.0,2.05,1.75,0.5007461367174243,0.2670689277502719,0.23218453665804425,0.41532690586007465,0.5846730638719981
Luton Town,4,0,Brighton,2024-01-30,4.2,4.2,1.75,1.65,2.2,0.3753936526899589,0.233622537929561,0.39098164759980647,0.6234104091091621,0.37658803079061565
Crystal Palace,3,2,Sheffield Utd,2024-01-30,1.62,3.6,6.5,2.08,1.73,0.5879356105188501,0.22074921293396346,0.19130998958560777,0.5504000392148417,0.4495995464810244
Aston Villa,1,3,Newcastle Utd,2024-01-30,1.85,4.0,3.8,1.5,2.5,0.4904640697032688,0.23554623772578956,0.27398729908053354,0.5743130953592532,0.4256862629836917
Tottenham,3,2,Brentford,2024-01-31,1.67,4.2,4.75,1.5,2.5,0.5847647548488306,0.20765749962902702,0.2075650292139402,0.6343163901528821,0.3656817108580057
Manchester City,3,1,Burnley,2024-01-31,1.08,12.0,21.0,1.33,3.4,0.8735221342948498,0.08736600343814697,0.038517050139131176,0.743792316817398,0.25619355846358294
Liverpool,4,1,Chelsea,2024-01-31,1.57,4.33,5.25,1.44,2.7,0.7525798024686682,0.17262799466392167,0.07477765062235674,0.4893335640249256,0.510666304046474
West Ham,1,1,Bournemouth,2024-02-01,2.4,3.75,2.75,1.62,2.25,0.6039687340747478,0.2070864880935407,0.18893320158973745,0.6086564564618031,0.39134234809908575
Wolves,3,4,Manchester Utd,2024-02-01,2.63,3.6,2.55,1.75,2.05,0.4015988501963628,0.2793049547621478,0.3190960736453912,0.41565279439824127,0.5843471751282736
Everton,2,2,Tottenham,2024-02-03,3.0,3.6,2.25,1.62,2.25,0.27022925447911766,0.23732900810972266,0.49243959172073976,0.5633930296291798,0.4366064446106944
Newcastle Utd,4,4,Luton Town,2024-02-03,1.44,4.75,6.5,1.57,2.35,0.7772834358929849,0.13083085217351437,0.09160808384700408,0.7552529802068924,0.2447294411182726
Brighton,4,1,Crystal Palace,2024-02-03,1.7,4.0,4.75,1.73,2.08,0.5726951104746348,0.24351532578833746,0.18378814846418284,0.4491773128094764,0.5508226269503138
Burnley,2,2,Fulham,2024-02-03,2.9,3.4,2.38,1.99,1.91,0.3990897762826338,0.2789639653393252,0.32194613639381464,0.41751888504471213,0.5824810832795668
Sheffield Utd,0,5,Aston Villa,2024-02-03,5.25,4.2,1.62,1.62,2.25,0.16119014245683372,0.18168820646371825,0.6570791290624849,0.6812117825546936,0.31878378210836344
Bournemouth,1,1,Nott'ham Forest,2024-02-04,1.7,4.2,4.5,1.65,2.2,0.4383259782425228,0.23107749452856194,0.33059370027845636,0.6268159303194828,0.3731824107924378
Manchester Utd,3,0,West Ham,2024-02-04,1.62,4.2,5.0,1.6,2.3,0.517465088177911,0.2599077481333336,0.22262655974917425,0.43228247049278967,0.5677174866279868
Chelsea,2,4,Wolves,2024-02-04,1.62,4.0,5.5,1.7,2.1,0.4331015270356561,0.28461971425933613,0.2822786453381,0.3856664537068903,0.6143335301570907
Arsenal,3,1,Liverpool,2024-02-04,2.2,3.6,3.1,1.67,2.15,0.40854279025936635,0.2689435525617067,0.32251343034761876,0.45546277446724537,0.5445371572817682
Brentford,1,3,Manchester City,2024-02-05,7.0,4.75,1.4,1.57,2.35,0.2706074927867502,0.2207154036411046,0.5086706197886602,0.6418840238949033,0.3581137993669696
Manchester City,2,0,Everton,2024-02-10,1.18,8.0,13.0,1.44,2.7,0.829545707294652,0.11103566152930644,0.059099433423340564,0.7245144061165756,0.27547576000802704
Luton Town,1,3,Sheffield Utd,2024-02-10,1.75,3.75,4.75,1.85,2.05,0.873894313731612,0.08226563386515306,0.0426530111019024,0.8068417394794885,0.19310934146552003
Liverpool,3,1,Burnley,2024-02-10,1.17,8.0,17.0,1.33,3.4,0.7705794343084086,0.13731029950729284,0.09193128392368824,0.7202993438564532,0.2796915630059209
Wolves,0,2,Brentford,2024-02-10,2.1,3.6,3.4,1.75,2.05,0.3778065872434219,0.2730275746578147,0.34916567991165853,0.44395390411428814,0.5560460416162394
Fulham,3,1,Bournemouth,2024-02-10,2.38,3.5,2.8,1.73,2.08,0.5850662408322883,0.23391060434487634,0.1810208117908452,0.481434356933561,0.518565529711457
Tottenham,2,1,Brighton,2024-02-10,1.8,4.2,3.8,1.4,2.88,0.5553678451836246,0.20048752733240835,0.24411966943173158,0.7162786800234932,0.2837128787065833
Nott'ham Forest,2,3,Newcastle Utd,2024-02-10,3.3,3.75,2.05,1.7,2.1,0.1206728171901142,0.14911574399380917,0.7300361606078225,0.7505473610141763,0.24943657209409217
West Ham,0,6,Arsenal,2024-02-11,6.0,4.33,1.53,1.67,2.15,0.1822664213758337,0.22703241642756306,0.5906977181283717,0.5105627873678337,0.48943701514958415
Aston Villa,1,2,Manchester Utd,2024-02-11,2.15,3.75,3.1,1.53,2.4,0.5454755670059774,0.2166092372637927,0.23790703942499422,0.629877184939317,0.37012106209864853
Crystal Palace,1,3,Chelsea,2024-02-12,4.2,3.8,1.85,1.86,2.04,0.41946678803962334,0.303239138224104,0.2772940325409097,0.32736715266185784,0.6726328430668571
Brentford,1,4,Liverpool,2024-02-17,5.5,4.33,1.57,1.48,2.6,0.30535337965908566,0.246474766216485,0.44817079666225185,0.5436980959872357,0.4563015378084737
Newcastle Utd,2,2,Bournemouth,2024-02-17,1.83,4.2,3.75,1.48,2.6,0.7697471240599238,0.13927765497269495,0.09082363100276057,0.7053104685520017,0.29468263963803093
Tottenham,1,2,Wolves,2024-02-17,1.53,4.75,5.25,1.44,2.7,0.6879672076001467,0.16819971521569668,0.14375510167402378,0.7109473907548657,0.2890449616564429
Burnley,0,5,Arsenal,2024-02-17,10.0,5.75,1.29,1.57,2.35,0.14068328407852138,0.19248842305114294,0.6668117896083549,0.584063137496855,0.4159360965044544
Fulham,1,2,Aston Villa,2024-02-17,2.9,3.75,2.2,1.6,2.3,0.302193562028763,0.2591572464861258,0.4386487215097173,0.48788351913448524,0.5121163525329686
Nott'ham Forest,2,0,West Ham,2024-02-17,2.38,3.5,2.9,1.89,2.01,0.3834726286403215,0.24280078180636255,0.37372546469701556,0.5779576072115657,0.4220417071309809
Manchester City,1,1,Chelsea,2024-02-17,1.33,5.5,8.0,1.44,2.7,0.8430149553848637,0.1087441619735827,0.04802004075892016,0.6753035163364933,0.32469250143584316
Sheffield Utd,0,5,Brighton,2024-02-18,5.0,4.2,1.62,1.57,2.35,0.15416403118817568,0.1830247937166372,0.6627758115148226,0.6594859771158529,0.3405110319584643
Luton Town,1,2,Manchester Utd,2024-02-18,4.0,4.0,1.8,1.57,2.35,0.3300982359555045,0.24684983507136207,0.4230509931790288,0.5515437594873936,0.44845581738531803
Everton,1,1,Crystal Palace,2024-02-19,1.7,3.6,5.25,2.1,1.7,0.5073386031381115,0.2573450150944879,0.23531570012962302,0.4526085707610252,0.5473913647430331
Manchester City,1,0,Brentford,2024-02-20,1.18,8.0,13.0,1.33,3.4,0.8304713652647682,0.10243642575977038,0.0662358234502294,0.8129234349790957,0.18702104634755384
Liverpool,4,1,Luton Town,2024-02-21,1.2,7.0,13.0,1.3,3.5,0.747787023189764,0.14014169485945055,0.11180893325844926,0.772514584654761,0.22746085601583232
Manchester Utd,1,2,Fulham,2024-02-24,1.57,4.33,5.5,1.57,2.35,0.6803393724843031,0.18684092061349533,0.13279930015470554,0.5918339236641835,0.40816519446120236
Crystal Palace,3,0,Burnley,2024-02-24,1.95,3.5,4.0,2.1,1.7,0.46567991315201407,0.273589181821664,0.2607306596082589,0.41230542835411577,0.5876945432225228
Brighton,1,1,Everton,2024-02-24,1.83,3.8,4.2,1.65,2.2,0.7128051868212822,0.15936785189199298,0.12772443629081795,0.7158820702744584,0.284109551431882
Aston Villa,4,2,Nott'ham Forest,2024-02-24,1.53,4.5,5.75,1.57,2.35,0.7590991843572392,0.13828893444761647,0.10238275770565974,0.7521488426529037,0.24783459228997498
Bournemouth,0,1,Manchester City,2024-02-24,7.0,5.25,1.4,1.48,2.6,0.16667508843968984,0.16457812005188766,0.6685991995208799,0.7799598933220021,0.22001166984922335
Arsenal,4,1,Newcastle Utd,2024-02-24,1.36,5.25,8.0,1.48,2.6,0.6460895683364021,0.17987540846004146,0.17397811992387469,0.7160512919992759,0.28394030276633764
Wolves,1,0,Sheffield Utd,2024-02-25,1.44,4.75,7.0,1.65,2.2,0.359918295202071,0.24779052584446631,0.3922903715293726,0.5532826756864122,0.446716887449943
West Ham,4,2,Brentford,2024-02-26,2.5,3.5,2.75,1.7,2.1,0.37819271306424007,0.256338346712367,0.36546848956648487,0.5146985550888385,0.48530123144069226
Fulham,3,0,Brighton,2024-03-02,2.55,3.6,2.63,1.62,2.25,0.3723418491397579,0.24005447524851292,0.3876023101390972,0.5912748937230995,0.4087242331777512
Tottenham,3,1,Crystal Palace,2024-03-02,1.5,4.33,6.5,1.53,2.4,0.7179558225532028,0.16689054500593792,0.11510504893535799,0.6412160906318487,0.3587817590394204
Brentford,2,2,Chelsea,2024-03-02,3.1,3.75,2.15,1.53,2.4,0.5774446076639881,0.24322999585287644,0.1793239812684357,0.44444902227290667,0.5555509229176283
Newcastle Utd,3,0,Wolves,2024-03-02,1.91,4.0,3.6,1.57,2.35,0.654669959238422,0.18797825121442166,0.1573246935760622,0.6418095300742528,0.3581882963013247
Nott'ham Forest,0,1,Liverpool,2024-03-02,6.0,4.33,1.53,1.48,2.6,0.15571089092303905,0.1978051684717831,0.6464692824912932,0.5916521896435187,0.4083469313528601
Everton,1,3,West Ham,2024-03-02,2.05,3.6,3.5,1.92,1.98,0.391366468936153,0.25434671688390165,0.35428629121181027,0.5227007122630343,0.4772990397419002
Luton Town,2,3,Aston Villa,2024-03-02,4.33,4.2,1.73,1.44,2.7,0.2424603986505549,0.21581788964231252,0.5417130143452845,0.6386986254105795,0.3612993194098054
Burnley,0,2,Bournemouth,2024-03-03,3.75,3.6,1.95,1.7,2.1,0.5088462419172353,0.22308755587384002,0.26806068646223874,0.6282441952094009,0.37175410266031395
Manchester City,3,1,Manchester Utd,2024-03-03,1.25,5.75,11.0,1.36,3.1,0.7281269006439167,0.16076147081603995,0.11104670290447993,0.660142054793385,0.33985491882012453
Sheffield Utd,0,6,Arsenal,2024-03-04,17.0,7.0,1.18,1.4,2.88,0.062237176173513924,0.10099028023966336,0.8359825633553233,0.8019939246968409,0.19796179335434153
Manchester Utd,2,0,Everton,2024-03-09,1.83,3.6,4.0,1.67,2.15,0.6204119839675772,0.20620701282320855,0.173370291746063,0.5864355886470751,0.4135636116338035
Bournemouth,2,2,Sheffield Utd,2024-03-09,1.33,5.25,8.0,1.53,2.4,0.675862614102463,0.176178602765816,0.14790906414206317,0.6798381221849639,0.32015755203558943
Wolves,2,1,Fulham,2024-03-09,2.5,3.4,2.75,1.95,1.95,0.5543189601543268,0.2255911910013613,0.22008545796954854,0.5673989200140634,0.4326005143230739
Crystal Palace,1,1,Luton Town,2024-03-09,1.75,3.8,4.2,1.75,2.05,0.400020611111364,0.24733367095129308,0.3526448728007386,0.5544683617354789,0.44553119178719247
Arsenal,2,1,Brentford,2024-03-09,1.22,7.0,11.0,1.44,2.7,0.8415825123437698,0.10161213692144513,0.05624990827913411,0.7662007270049737,0.2337775631900235
Aston Villa,0,4,Tottenham,2024-03-10,2.38,4.0,2.6,1.36,3.1,0.5711841642571241,0.19004766527392664,0.2387168829795253,0.762365696550386,0.2376141401936908
West Ham,2,2,Burnley,2024-03-10,1.67,4.0,4.75,1.7,2.1,0.3777953607898077,0.26437041335626726,0.35783395657404216,0.47960702735801397,0.5203928632133481
Brighton,1,0,Nott'ham Forest,2024-03-10,1.8,4.0,4.0,1.62,2.25,0.651583913427082,0.17721043985296153,0.17114007000911716,0.724146348087916,0.27584388223825784
Liverpool,1,1,Manchester City,2024-03-10,3.0,3.75,2.2,1.5,2.5,0.35242844432530746,0.24662419719088466,0.4009464705301879,0.5577413856577924,0.44225814024391874
Chelsea,3,2,Newcastle Utd,2024-03-11,1.91,4.0,3.6,1.44,2.7,0.278053770417374,0.2500647358270166,0.471880562245509,0.5131146334167871,0.48688515937587656
Bournemouth,4,3,Luton Town,2024-03-13,1.5,4.75,5.75,1.44,2.7,0.4721978046556119,0.2343918594571861,0.29340785800423647,0.5927663931120335,0.40723270989196014
Luton Town,1,1,Nott'ham Forest,2024-03-16,2.8,3.5,2.45,1.67,2.15,0.562293372472577,0.21364964018047441,0.2240475619657524,0.6276621115935005,0.37233620408318896
Burnley,2,1,Brentford,2024-03-16,3.25,3.6,2.15,1.75,2.05,0.3726104868861992,0.208844020428048,0.4185310163206461,0.7508414887170275,0.2491423506549691
Fulham,3,0,Tottenham,2024-03-16,3.5,3.8,1.95,1.48,2.6,0.3596784478618182,0.23103571118394314,0.4092831822434156,0.6347211236855662,0.36527696331069076
West Ham,1,1,Aston Villa,2024-03-17,2.63,3.75,2.45,1.57,2.35,0.3717465657517176,0.23222102731681546,0.3960300060938812,0.6302391174664683,0.36975911803304684
Newcastle Utd,4,3,West Ham,2024-03-30,1.83,4.2,3.8,1.5,2.5,0.7624552756242247,0.1494023446962684,0.08806905089497558,0.6411313270263809,0.3588665260829097
Bournemouth,2,1,Everton,2024-03-30,2.2,3.6,3.2,1.7,2.1,0.38865873311014415,0.2902713868108573,0.3210698180350249,0.3781472342400196,0.6218527520641296
Tottenham,2,1,Luton Town,2024-03-30,1.2,8.0,11.0,1.25,4.0,0.7079747281275154,0.1368655299851244,0.15420746128689397,0.8893860809081262,0.11028699974153641
Nott'ham Forest,1,1,Crystal Palace,2024-03-30,2.2,3.3,3.4,2.08,1.73,0.4775969729430625,0.2733380293488758,0.249064733691064,0.4060132798201262,0.5939866952657569
Sheffield Utd,3,3,Fulham,2024-03-30,4.5,4.0,1.73,1.65,2.2,0.21747970107974032,0.21355644500664478,0.568954642204161,0.6197028556200308,0.38029568524060203
Chelsea,2,2,Burnley,2024-03-30,1.29,6.0,9.5,1.48,2.6,0.5772966440414382,0.22975657704887664,0.1929436656861913,0.5145324566925384,0.48546733051010005
Aston Villa,2,0,Wolves,2024-03-30,1.6,4.33,5.0,1.57,2.35,0.5500518373602109,0.24076729283160664,0.20917911721374735,0.4904154828329158,0.5095843824571331
Brentford,1,1,Manchester Utd,2024-03-30,3.0,3.8,2.2,1.53,2.4,0.38233562377046115,0.26860770782800036,0.349056459492163,0.46148357311304533,0.5385163500269285
Liverpool,2,1,Brighton,2024-03-31,1.36,5.5,7.5,1.36,3.1,0.6900862759456704,0.1864140342147969,0.1234816552548594,0.5708312412522635,0.42916815659528507
Manchester City,0,0,Arsenal,2024-03-31,1.91,3.8,3.8,1.7,2.1,0.36757038835199174,0.2688607897835291,0.36356862030087095,0.4612590160047951,0.5387409074740477
Newcastle Utd,1,1,Everton,2024-04-02,2.0,3.75,3.5,1.67,2.2,0.7091237076511054,0.1612148822788865,0.12956714567404812,0.7111819859651876,0.28881033343829604
Nott'ham Forest,3,1,Fulham,2024-04-02,2.7,3.4,2.63,1.8,2.0,0.40806586355056623,0.2691265841181894,0.32280732844388965,0.45482001723960763,0.5451799153724726
Bournemouth,1,0,Crystal Palace,2024-04-02,1.95,3.8,3.6,1.73,2.1,0.3769124738645164,0.28447157090183356,0.338615874345624,0.4004347713790581,0.5995652064756363
Burnley,1,1,Wolves,2024-04-02,2.45,3.6,2.75,1.84,2.06,0.4827093407216916,0.26705935383434076,0.25023093091080423,0.4285871346629309,0.571412825567003
West Ham,1,1,Tottenham,2024-04-02,3.3,4.2,1.95,1.33,3.4,0.4886983030657181,0.2087585111840908,0.3025278699745309,0.7248184240903126,0.27517168210157866
Arsenal,2,0,Luton Town,2024-04-03,1.1,10.0,19.0,1.25,4.0,0.8475090664874045,0.09347841848979993,0.0578521354389506,0.8254939734358671,0.17443357496573292
Brentford,0,0,Brighton,2024-04-03,2.38,3.8,2.75,1.57,2.38,0.417253733146082,0.2615561480024895,0.32118975282056494,0.4848266587252336,0.5151732202606979
Manchester City,4,1,Aston Villa,2024-04-03,1.3,6.0,8.0,1.4,3.0,0.5913423120012942,0.26689250734234576,0.14176478183968544,0.32529265327425827,0.6747073426628329
Liverpool,3,1,Sheffield Utd,2024-04-04,1.09,12.0,21.0,1.2,4.5,0.908961853361639,0.04342012903599522,0.02758534086435318,0.9546628938907972,0.04227496663410776
Chelsea,4,3,Manchester Utd,2024-04-04,2.0,4.0,3.4,1.4,3.0,0.4385315096347717,0.25216851564002424,0.3092992609241848,0.520361884920734,0.4796378776965208
Crystal Palace,2,4,Manchester City,2024-04-06,9.5,5.25,1.33,1.67,2.2,0.2460819304095948,0.3184274921916922,0.43549055298159,0.2773647606056821,0.7226352381995425
Luton Town,2,1,Bournemouth,2024-04-06,3.75,3.8,1.91,1.5,2.63,0.5767629633423075,0.2030502443916887,0.2201682587372323,0.674267331956506,0.3257287584151114
Wolves,1,2,West Ham,2024-04-06,2.5,3.6,2.7,1.8,2.0,0.3463394089946842,0.24736204215408195,0.40629769184734393,0.5532352406752721,0.4467643228415547
Fulham,0,1,Newcastle Utd,2024-04-06,2.38,3.8,2.8,1.5,2.63,0.30817743814569143,0.2215893393265653,0.47022731677479845,0.6636173041636215,0.33637947243460115
Everton,1,0,Burnley,2024-04-06,1.65,4.0,5.25,1.8,2.0,0.47566152351711866,0.2646873010162112,0.25965076267296955,0.44345389879460506,0.5565460474776515
Aston Villa,3,3,Brentford,2024-04-06,1.7,4.0,4.75,1.53,2.5,0.44285736904576056,0.28910211056889923,0.2680404229672492,0.36532565197636413,0.6346743377165117
Brighton,0,3,Arsenal,2024-04-06,5.0,4.33,1.62,1.62,2.3,0.29201300449282896,0.23426607165003085,0.4737184160669333,0.5925022867245421,0.40749682055937186
Manchester Utd,2,2,Liverpool,2024-04-07,4.75,4.5,1.6,1.33,3.4,0.333931881101118,0.22264459983766385,0.44341831109574115,0.6701766983698068,0.3298196714820131
Sheffield Utd,2,2,Chelsea,2024-04-07,7.0,5.25,1.4,1.4,3.0,0.33430474792684794,0.202535563458445,0.4631350348334814,0.7723353178275469,0.22764020337945157
Tottenham,3,1,Nott'ham Forest,2024-04-07,1.4,5.5,6.5,1.4,3.0,0.7003775311410064,0.17060189685553542,0.12896967433751966,0.6611421502742378,0.33885476797713915
