Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win_0.006,proba_draw_0.006,proba_lose_0.006,proba_O_0.006,proba_U_0.006
Everton,2,0,Chelsea,2023-12-10,3.1,3.5,2.25,1.75,2.05,0.26412748768439415,0.24487421842379928,0.4909969534696032,0.5253287457311449,0.47467099420906306
Fulham,5,0,West Ham,2023-12-10,2.38,3.5,2.9,1.9,2.0,0.4506219058560815,0.24676178899912535,0.3026152603715392,0.5408400780187923,0.459159575163807
Luton Town,1,2,Manchester City,2023-12-10,17.0,8.0,1.14,1.36,3.1,0.3952494498980401,0.28952459285881926,0.31522589033277393,0.37922048681382914,0.6207794991761325
Tottenham,4,1,Newcastle Utd,2023-12-10,2.15,3.8,3.1,1.53,2.4,0.2899170428271563,0.20819412137236115,0.5018729666894252,0.7189956078850862,0.28099553342968364
Nott'ham Forest,0,2,Tottenham,2023-12-15,4.2,4.2,1.73,1.62,2.25,0.28669860587175455,0.25049246696737865,0.4628080533135805,0.5161946377488441,0.48380514302978395
Manchester City,2,2,Crystal Palace,2023-12-16,1.18,8.0,13.0,1.44,2.7,0.4896539376627477,0.34233492331672144,0.16801112410064767,0.19599644170760683,0.8040035581949356
Chelsea,2,0,Sheffield Utd,2023-12-16,1.22,6.5,13.0,1.5,2.5,0.7298073469633524,0.17282103483365946,0.09734799723065797,0.5594846998405113,0.4405148114927042
Newcastle Utd,3,0,Fulham,2023-12-16,1.8,3.8,4.0,1.7,2.1,0.7068213238675725,0.16393106104296679,0.12916952881357574,0.695770388818499,0.30422383723885776
Burnley,0,2,Everton,2023-12-16,3.6,3.4,2.1,2.05,1.75,0.28334443859285463,0.26456097442277043,0.4520942179519588,0.4573279730360119,0.5426719562368302
Brentford,1,2,Aston Villa,2023-12-17,3.2,3.75,2.1,1.7,2.1,0.28233241645502366,0.27214059525865947,0.44552675330945024,0.428515145087638,0.5714848152473688
West Ham,3,0,Wolves,2023-12-17,2.15,3.5,3.3,1.95,1.95,0.3498279062103053,0.23249208285104428,0.41767758689838863,0.625236254020868,0.3747621367384214
Arsenal,2,0,Brighton,2023-12-17,1.44,5.0,6.0,1.53,2.4,0.6804696703793889,0.1697006564046269,0.14975150474628057,0.7171417913070286,0.28284964945680946
Liverpool,0,0,Manchester Utd,2023-12-17,1.3,6.0,8.0,1.33,3.4,0.5811442775839712,0.2496099888295695,0.16924475084192653,0.4092819039196727,0.5907180694249546
Crystal Palace,1,1,Brighton,2023-12-21,3.3,3.3,2.15,1.99,1.91,0.2757948654979295,0.23074322022258587,0.49345864662920114,0.5977044658448458,0.4022945550729604
Aston Villa,1,1,Sheffield Utd,2023-12-22,1.22,6.5,12.0,1.44,2.7,0.8727378317980513,0.09815996596175472,0.028944482436482226,0.6090842257939875,0.3909145716031853
West Ham,2,0,Manchester Utd,2023-12-23,2.6,3.6,2.6,1.7,2.1,0.35218701265515673,0.2811331741457079,0.36667971785294556,0.41315329203168133,0.5868466790675861
Luton Town,1,0,Newcastle Utd,2023-12-23,4.75,4.2,1.65,1.75,2.05,0.3993130600048502,0.23508559440307536,0.36559939242930894,0.6150095395995424,0.38498912214755426
Fulham,0,2,Burnley,2023-12-23,1.67,3.75,5.25,1.92,1.98,0.6996934610786125,0.1775558010708023,0.12272109178969975,0.6100036951786403,0.3899950821279219
Tottenham,2,1,Everton,2023-12-23,1.75,4.2,4.0,1.53,2.4,0.4197857871618978,0.2745891994196498,0.30562483832152637,0.42882283746431643,0.5711771226182322
Nott'ham Forest,2,3,Bournemouth,2023-12-23,2.75,3.4,2.55,1.95,1.95,0.27091957722355947,0.23961126335608196,0.4894673165678473,0.5533987167045855,0.44660084622551915
Liverpool,1,1,Arsenal,2023-12-23,2.38,3.6,2.8,1.7,2.1,0.3304208744427966,0.2975814709147433,0.37199761624650995,0.3555786114056314,0.6444213803326143
Wolves,2,1,Chelsea,2023-12-24,3.75,3.75,1.91,1.86,2.04,0.4016796609505574,0.2497877554528891,0.3485318651839409,0.5422006191754338,0.4577990251741918
Newcastle Utd,1,3,Nott'ham Forest,2023-12-26,1.5,4.33,5.75,1.8,2.0,0.776125952166104,0.14821583804456034,0.07560328208770993,0.599287818343219,0.40071117411857204
Bournemouth,3,0,Fulham,2023-12-26,2.15,3.6,3.2,1.73,2.08,0.4792975299399513,0.20909862758232794,0.31158900615979024,0.7282142719007318,0.27177520966802976
Sheffield Utd,2,3,Luton Town,2023-12-26,2.3,3.3,3.1,2.1,1.7,0.3247593340366156,0.28660822600125585,0.38863236468739926,0.39083077340797406,0.609169208574242
Burnley,0,2,Liverpool,2023-12-26,6.5,5.25,1.4,1.44,2.7,0.14087861961495218,0.2496431255447361,0.6094773868323603,0.37101384144792426,0.6289861468626803
Manchester Utd,3,2,Aston Villa,2023-12-26,2.6,3.5,2.6,1.62,2.25,0.21826507267194006,0.30130931770952485,0.4804255386179584,0.304760500250423,0.6952394973046517
Chelsea,2,1,Crystal Palace,2023-12-27,1.67,4.0,5.0,1.91,1.99,0.5941596382756117,0.2191644090108212,0.18667043290094779,0.5501355203453517,0.4498640680161359
Brentford,1,4,Wolves,2023-12-27,1.95,3.5,4.2,2.03,1.87,0.5274276707931466,0.23830863034869948,0.23426162888694274,0.5272335745259199,0.4727661560091315
Everton,1,3,Manchester City,2023-12-27,5.75,4.0,1.57,1.73,2.08,0.3407192962166413,0.33824643124632886,0.32103426815704633,0.24755084887582562,0.7524491506103941
Brighton,4,2,Tottenham,2023-12-28,2.5,3.6,2.6,1.44,2.7,0.5200527202684996,0.20667136029524366,0.27325849443500794,0.7135819443750961,0.2864100425366622
Arsenal,0,2,West Ham,2023-12-28,1.33,5.5,7.5,1.57,2.35,0.6627483654583772,0.20226497767441443,0.13497783528012264,0.5282316238942378,0.47176810158975224
Luton Town,2,3,Chelsea,2023-12-30,6.5,4.2,1.5,1.65,2.2,0.27408234652890495,0.25686189608318705,0.4690551396402823,0.48239843371187097,0.517601450965715
Aston Villa,3,2,Burnley,2023-12-30,1.36,5.25,7.5,1.57,2.35,0.8008020031026781,0.13483153380586368,0.06428260829317872,0.6182161166883121,0.38178246535509885
Wolves,3,0,Everton,2023-12-30,2.63,3.3,2.7,2.05,1.75,0.39332056636081186,0.28665761331856965,0.3200217432516145,0.38980111011629826,0.6101988722605058
Manchester City,2,0,Sheffield Utd,2023-12-30,1.08,11.0,29.0,1.3,3.5,0.7120043317474972,0.20245645144254998,0.08553489017483543,0.41338967439859675,0.5866102965631239
Crystal Palace,3,1,Brentford,2023-12-30,2.2,3.3,3.4,2.15,1.67,0.3224500006177801,0.25973306864850054,0.4178165229830998,0.49249523800836215,0.5075046220125095
Nott'ham Forest,2,1,Manchester Utd,2023-12-30,3.2,3.6,2.15,1.73,2.08,0.3167408844932779,0.2984027012076073,0.38485637489649804,0.3511845952924872,0.6488153972315902
Tottenham,3,1,Bournemouth,2023-12-31,1.75,4.2,4.0,1.4,2.88,0.5541215932195869,0.19818567525649552,0.2476629724722859,0.7314750172315486,0.26851380230787225
Fulham,2,1,Arsenal,2023-12-31,5.25,4.5,1.55,1.73,2.08,0.26961343359181394,0.24131805506249002,0.48906685462951716,0.5448636877973001,0.4551359386449803
Liverpool,4,2,Newcastle Utd,2024-01-01,1.45,4.5,7.0,1.44,2.7,0.569943635979393,0.236392366132505,0.1936618524938173,0.488525885171589,0.5114739850897844
West Ham,0,0,Brighton,2024-01-02,2.45,3.75,2.75,1.6,2.3,0.4792627692400736,0.21953311866570094,0.3011972164342635,0.6695759766468501,0.33042043983553293
Burnley,1,1,Luton Town,2024-01-12,2.0,3.6,3.6,1.99,1.91,0.5605403060557848,0.1923974413339653,0.2470171369851023,0.7597058464183116,0.24027504189332421
Chelsea,1,0,Fulham,2024-01-13,1.6,4.2,5.25,1.62,2.25,0.6018314614938846,0.20892709485668456,0.18923110539537497,0.6003047117305178,0.39969426205070413
Newcastle Utd,2,3,Manchester City,2024-01-13,5.5,4.33,1.55,1.6,2.3,0.6137847286077012,0.1923834782868313,0.19380103995212972,0.6879646698700133,0.31203032389958024
Everton,0,0,Aston Villa,2024-01-14,2.8,3.5,2.45,1.73,2.08,0.49679907374045884,0.22439640265506064,0.27879951769850747,0.6302893790431705,0.36970885824757854
Manchester Utd,2,2,Tottenham,2024-01-14,2.2,3.75,3.0,1.48,2.6,0.5675465392140773,0.24716827018355286,0.18528402138873667,0.4377326368343377,0.5622673153378873
Arsenal,5,0,Crystal Palace,2024-01-20,1.3,5.75,9.0,1.73,2.08,0.74038798581971,0.16129951160950312,0.09826592328572721,0.6166614726714519,0.38333714858360646
Brentford,3,2,Nott'ham Forest,2024-01-20,1.91,3.6,4.0,1.86,2.04,0.5734970802995782,0.23421862695774376,0.19228188361679524,0.4953260040862105,0.5046738481661232
Sheffield Utd,2,2,West Ham,2024-01-21,3.4,3.3,2.2,2.05,1.75,0.196410425073564,0.24129105672472603,0.5622968676777006,0.4729856923045537,0.5270142115789197
Bournemouth,0,4,Liverpool,2024-01-21,4.2,4.5,1.7,1.44,2.7,0.2695179121313378,0.24661299716998894,0.4838679052797147,0.521818971487992,0.4781807849447426
Brighton,0,0,Wolves,2024-01-22,1.65,4.33,5.0,1.62,2.25,0.5078502186327832,0.23164105624940062,0.26050559824868447,0.5812159367617822,0.41878333702926596
Nott'ham Forest,1,2,Arsenal,2024-01-30,7.5,5.0,1.4,1.62,2.25,0.159266277663695,0.21734988811515854,0.623378834771547,0.5129254910702039,0.48707430276561575
Fulham,0,0,Everton,2024-01-30,2.45,3.2,3.0,2.05,1.75,0.4240574955674173,0.31046916225211624,0.26547331137130437,0.30370104957404326,0.6962989480462416
Luton Town,4,0,Brighton,2024-01-30,4.2,4.2,1.75,1.65,2.2,0.35516077519589784,0.2244042429146816,0.42043061294422224,0.6672203123755532,0.33277625385075693
Crystal Palace,3,2,Sheffield Utd,2024-01-30,1.62,3.6,6.5,2.08,1.73,0.6084557088807574,0.230339293460201,0.1612024656847178,0.4653653768257956,0.5346345403347869
Aston Villa,1,3,Newcastle Utd,2024-01-30,1.85,4.0,3.8,1.5,2.5,0.5946587092882726,0.1961969839615461,0.20911714873437026,0.6926730980921763,0.30732144611937445
Tottenham,3,2,Brentford,2024-01-31,1.67,4.2,4.75,1.5,2.5,0.4793858529440674,0.23962943355327518,0.28098291621769594,0.5603897069271441,0.4396097962461534
Manchester City,3,1,Burnley,2024-01-31,1.08,12.0,21.0,1.33,3.4,0.8648994184014266,0.09632912276277686,0.03846353780964166,0.6870318480963048,0.31296322999420634
Liverpool,4,1,Chelsea,2024-01-31,1.57,4.33,5.25,1.44,2.7,0.6960933820881043,0.1810171570359499,0.1228651920267044,0.5939564783734543,0.4060426067275613
West Ham,1,1,Bournemouth,2024-02-01,2.4,3.75,2.75,1.62,2.25,0.47800752835247123,0.24994661281614675,0.27204490404609427,0.5094525283310789,0.49054727855391733
Wolves,3,4,Manchester Utd,2024-02-01,2.63,3.6,2.55,1.75,2.05,0.43175793179242233,0.28617164467387446,0.2820703201391974,0.3802451765848479,0.6197548090874322
Everton,2,2,Tottenham,2024-02-03,3.0,3.6,2.25,1.62,2.25,0.4147788219858262,0.3002627467220823,0.2849583859748904,0.3380301372889266,0.6619698572114359
Newcastle Utd,4,4,Luton Town,2024-02-03,1.44,4.75,6.5,1.57,2.35,0.6659564676588045,0.16860342517949803,0.16533157128111375,0.7565222769559072,0.24345974646656995
Brighton,4,1,Crystal Palace,2024-02-03,1.7,4.0,4.75,1.73,2.08,0.6101682911036262,0.20585582444182274,0.18396392005602277,0.6060561922485327,0.39394266916250464
Burnley,2,2,Fulham,2024-02-03,2.9,3.4,2.38,1.99,1.91,0.28119638119206347,0.28262624558131627,0.43617724549486275,0.39154326445556387,0.6084567172457513
Sheffield Utd,0,5,Aston Villa,2024-02-03,5.25,4.2,1.62,1.62,2.25,0.10874414987461112,0.18134212440399256,0.7098952251403249,0.5545286011525478,0.4454709526121111
Bournemouth,1,1,Nott'ham Forest,2024-02-04,1.7,4.2,4.5,1.65,2.2,0.5908152968943741,0.21426684736212692,0.19491008507286367,0.5844614070295886,0.4155378226892713
Manchester Utd,3,0,West Ham,2024-02-04,1.62,4.2,5.0,1.6,2.3,0.38524420658122466,0.2662073858292787,0.34854816492551,0.4709112734706814,0.5290886342135197
Chelsea,2,4,Wolves,2024-02-04,1.62,4.0,5.5,1.7,2.1,0.5191107662379876,0.2552275941936758,0.22566086204499664,0.45171760859594906,0.5482823281171478
Arsenal,3,1,Liverpool,2024-02-04,2.2,3.6,3.1,1.67,2.15,0.387913429219677,0.28528215903559473,0.32680433109553664,0.3957396347419813,0.6042603452371963
Brentford,1,3,Manchester City,2024-02-05,7.0,4.75,1.4,1.57,2.35,0.17411574167066085,0.19357425514158358,0.6322866837572237,0.6475243509635338,0.35247324379915335
Manchester City,2,0,Everton,2024-02-10,1.18,8.0,13.0,1.44,2.7,0.6760422232891397,0.19703699720970963,0.12691025389339686,0.5323243854757743,0.46767531830705344
Luton Town,1,3,Sheffield Utd,2024-02-10,1.75,3.75,4.75,1.85,2.05,0.7763301873513598,0.13121454149354744,0.09218034905921343,0.7551325625368042,0.24484993368884805
Liverpool,3,1,Burnley,2024-02-10,1.17,8.0,17.0,1.33,3.4,0.8201397080557719,0.12621292583911775,0.05355337052367223,0.6106961773296674,0.38930258458524153
Wolves,0,2,Brentford,2024-02-10,2.1,3.6,3.4,1.75,2.05,0.5595413155712076,0.22044536061182893,0.22000731073436833,0.5904483868478501,0.4095507545605498
Fulham,3,1,Bournemouth,2024-02-10,2.38,3.5,2.8,1.73,2.08,0.4124999760917026,0.27103897956046563,0.31646083982179385,0.44544063470514766,0.5545593094517401
Tottenham,2,1,Brighton,2024-02-10,1.8,4.2,3.8,1.4,2.88,0.42719985930325205,0.2476514503909309,0.32514779127012783,0.5460435495462543,0.45395606867850824
Nott'ham Forest,2,3,Newcastle Utd,2024-02-10,3.3,3.75,2.05,1.7,2.1,0.21151658409532942,0.2051104278713176,0.5833576738597547,0.6520602154614963,0.3479371740902728
West Ham,0,6,Arsenal,2024-02-11,6.0,4.33,1.53,1.67,2.15,0.22556266610384315,0.25438698079464606,0.5200495379201451,0.45474736680154804,0.545252565990735
Aston Villa,1,2,Manchester Utd,2024-02-11,2.15,3.75,3.1,1.53,2.4,0.6318041884274834,0.21449121167837823,0.15369903794365872,0.5146654875016412,0.48533429948057
Crystal Palace,1,3,Chelsea,2024-02-12,4.2,3.8,1.85,1.86,2.04,0.3433729895341146,0.26210302348402503,0.39452366594001637,0.487272940633596,0.5127269327046646
Brentford,1,4,Liverpool,2024-02-17,5.5,4.33,1.57,1.48,2.6,0.1373821642829126,0.18595224797466658,0.6766425664407147,0.606778707386621,0.3932201390692728
Newcastle Utd,2,2,Bournemouth,2024-02-17,1.83,4.2,3.75,1.48,2.6,0.7694533997604212,0.13568798802156232,0.09464134517907677,0.7392036075477095,0.2607834628272143
Tottenham,1,2,Wolves,2024-02-17,1.53,4.75,5.25,1.44,2.7,0.39831504075454405,0.25109740237589173,0.3505869031361165,0.536563827303784,0.46343585225622613
Burnley,0,5,Arsenal,2024-02-17,10.0,5.75,1.29,1.57,2.35,0.18698668682598577,0.27894702865322835,0.5340660477646948,0.34023963661219153,0.6597603575905419
Fulham,1,2,Aston Villa,2024-02-17,2.9,3.75,2.2,1.6,2.3,0.3350466402276851,0.2374300731829481,0.4275215213036959,0.5970751663099607,0.4029238656889297
Nott'ham Forest,2,0,West Ham,2024-02-17,2.38,3.5,2.9,1.89,2.01,0.38790489071467116,0.2532813598260167,0.35881319490927915,0.5276808929179533,0.4723188353704577
Manchester City,1,1,Chelsea,2024-02-17,1.33,5.5,8.0,1.44,2.7,0.8304660286446934,0.1111303392852476,0.05810106072458566,0.7185085760221934,0.2814826447969996
Sheffield Utd,0,5,Brighton,2024-02-18,5.0,4.2,1.62,1.57,2.35,0.19214888985829504,0.19233416408033277,0.6154865716287179,0.685481022958745,0.3145141924840791
Luton Town,1,2,Manchester Utd,2024-02-18,4.0,4.0,1.8,1.57,2.35,0.3908492280089675,0.2756562008904022,0.3334944303524394,0.43165390507113777,0.5683460526455586
Everton,1,1,Crystal Palace,2024-02-19,1.7,3.6,5.25,2.1,1.7,0.6126246794322655,0.2521278612493333,0.135246707368072,0.35603941093986113,0.6439605807130575
Manchester City,1,0,Brentford,2024-02-20,1.18,8.0,13.0,1.33,3.4,0.7684085129625751,0.13007571062580525,0.10111805812570134,0.7931334453254654,0.20682964127673317
Liverpool,4,1,Luton Town,2024-02-21,1.2,7.0,13.0,1.3,3.5,0.7903645126549698,0.12584704040279254,0.08348925584119514,0.7516865942317668,0.24829701895337108
Manchester Utd,1,2,Fulham,2024-02-24,1.57,4.33,5.5,1.57,2.35,0.5333215774320319,0.242997983722835,0.2236788762890689,0.4970526368716745,0.5029472104367818
Crystal Palace,3,0,Burnley,2024-02-24,1.95,3.5,4.0,2.1,1.7,0.48633248426647835,0.24872219472076684,0.26494426787513764,0.5096527327970966,0.4903470733572124
Brighton,1,1,Everton,2024-02-24,1.83,3.8,4.2,1.65,2.2,0.3400990632474328,0.3035392526888206,0.3563616575153594,0.3379060808413345,0.6620939136724049
Aston Villa,4,2,Nott'ham Forest,2024-02-24,1.53,4.5,5.75,1.57,2.35,0.7192125912988558,0.16822271920248388,0.11252230637122576,0.6268565314382342,0.3731418116010662
Bournemouth,0,1,Manchester City,2024-02-24,7.0,5.25,1.4,1.48,2.6,0.28143263222231246,0.20408977173012974,0.5144562723687414,0.7332373797182458,0.2667510640633416
Arsenal,4,1,Newcastle Utd,2024-02-24,1.36,5.25,8.0,1.48,2.6,0.6975923031135293,0.16160363108312398,0.14068956092651128,0.7376894500213003,0.2622979843859441
Wolves,1,0,Sheffield Utd,2024-02-25,1.44,4.75,7.0,1.65,2.2,0.8074186331206398,0.11757594908142587,0.07461722404499926,0.761685417586758,0.2382947263864199
West Ham,4,2,Brentford,2024-02-26,2.5,3.5,2.75,1.7,2.1,0.47067360450567947,0.27791059357965164,0.25141560049056855,0.3919849373390583,0.6080150441900329
Fulham,3,0,Brighton,2024-03-02,2.55,3.6,2.63,1.62,2.25,0.43307561773228026,0.22944153203512194,0.3374797343682448,0.637024626873086,0.3629733828578954
Tottenham,3,1,Crystal Palace,2024-03-02,1.5,4.33,6.5,1.53,2.4,0.561345520208664,0.2484840593539467,0.19016931680423863,0.4389565709923702,0.5610433799877379
Brentford,2,2,Chelsea,2024-03-02,3.1,3.75,2.15,1.53,2.4,0.4258616703909473,0.24385215699422663,0.3302850285778917,0.5651573789094229,0.4348420790135076
Newcastle Utd,3,0,Wolves,2024-03-02,1.91,4.0,3.6,1.57,2.35,0.6227170256818878,0.18215795050090566,0.19506268835875964,0.7415967916068541,0.25838968099270837
Nott'ham Forest,0,1,Liverpool,2024-03-02,6.0,4.33,1.53,1.48,2.6,0.14338836037970615,0.17379290112599444,0.6827650543035182,0.6811497676131972,0.3188458106899421
Everton,1,3,West Ham,2024-03-02,2.05,3.6,3.5,1.92,1.98,0.48122124263418276,0.33023297810871033,0.18854575725711345,0.22655985869404904,0.7734401410362791
Luton Town,2,3,Aston Villa,2024-03-02,4.33,4.2,1.73,1.44,2.7,0.21324301831403009,0.20108623284990948,0.5856505750881573,0.674280586413639,0.3257155108220957
Burnley,0,2,Bournemouth,2024-03-03,3.75,3.6,1.95,1.7,2.1,0.3718515343403293,0.24739659181747223,0.38075105820599375,0.5556544245860826,0.44434511986900027
Manchester City,3,1,Manchester Utd,2024-03-03,1.25,5.75,11.0,1.36,3.1,0.6949977679868262,0.18018145243866335,0.12479442905412473,0.6029271408822505,0.3970717830945689
Sheffield Utd,0,6,Arsenal,2024-03-04,17.0,7.0,1.18,1.4,2.88,0.07765119614624738,0.1421335858746585,0.7801312705992592,0.638149653391523,0.36184831552292196
Manchester Utd,2,0,Everton,2024-03-09,1.83,3.6,4.0,1.67,2.15,0.626464910877065,0.2513224498509354,0.1222119152006492,0.339759439144576,0.660240555125007
Bournemouth,2,2,Sheffield Utd,2024-03-09,1.33,5.25,8.0,1.53,2.4,0.7100435004944124,0.16802733249892643,0.12187720689631024,0.6546882195986938,0.3453090430469329
Wolves,2,1,Fulham,2024-03-09,2.5,3.4,2.75,1.95,1.95,0.391710385126734,0.2582370697293236,0.35005213924278034,0.5047539963407914,0.49524582694488795
Crystal Palace,1,1,Luton Town,2024-03-09,1.75,3.8,4.2,1.75,2.05,0.2793617235949165,0.23734051479467932,0.483295664870558,0.5696884592751135,0.43031095192537216
Arsenal,2,1,Brentford,2024-03-09,1.22,7.0,11.0,1.44,2.7,0.7038547411573302,0.16589556236207048,0.1301795513594477,0.6882881455831786,0.3117068185173375
Aston Villa,0,4,Tottenham,2024-03-10,2.38,4.0,2.6,1.36,3.1,0.717479762724306,0.1659684008837006,0.11649898544357012,0.6497606905647666,0.35023680511853195
West Ham,2,2,Burnley,2024-03-10,1.67,4.0,4.75,1.7,2.1,0.6553419704871738,0.21518242414139,0.1294714057284807,0.4657235143804199,0.5342764022014085
Brighton,1,0,Nott'ham Forest,2024-03-10,1.8,4.0,4.0,1.62,2.25,0.543400099007865,0.21554872222167565,0.24104238557572424,0.638220692534414,0.36177727380637364
Liverpool,1,1,Manchester City,2024-03-10,3.0,3.75,2.2,1.5,2.5,0.4840995450306639,0.23787331917557192,0.2780251049220196,0.5663309797293303,0.4336684664491619
Chelsea,3,2,Newcastle Utd,2024-03-11,1.91,4.0,3.6,1.44,2.7,0.3614701525057171,0.2143590770442131,0.42416138947915427,0.72022744026324,0.27976349602921136
Bournemouth,4,3,Luton Town,2024-03-13,1.5,4.75,5.75,1.44,2.7,0.4422445697957916,0.21834915930365906,0.33939917168994144,0.6937063475001737,0.3062880926555869
Luton Town,1,1,Nott'ham Forest,2024-03-16,2.8,3.5,2.45,1.67,2.15,0.5180289877607076,0.2197828797919023,0.2621812714338061,0.6388377062130808,0.3611602373747942
Burnley,2,1,Brentford,2024-03-16,3.25,3.6,2.15,1.75,2.05,0.32688308100172325,0.264132752316884,0.40898386622772015,0.47551798304264903,0.524481915997374
Fulham,3,0,Tottenham,2024-03-16,3.5,3.8,1.95,1.48,2.6,0.5460244653321568,0.22095579996417278,0.23301367632107925,0.6035153284373966,0.39648358404719874
West Ham,1,1,Aston Villa,2024-03-17,2.63,3.75,2.45,1.57,2.35,0.23765323619926512,0.19933873955330897,0.5629818504488989,0.7144529066587478,0.2855389500563465
Newcastle Utd,4,3,West Ham,2024-03-30,1.83,4.2,3.8,1.5,2.5,0.5573452389609427,0.2015254825504901,0.24110645118090657,0.707490732042727,0.29250210717560143
Bournemouth,2,1,Everton,2024-03-30,2.2,3.6,3.2,1.7,2.1,0.3830751864496177,0.2778340699465619,0.3390906232397919,0.4242933423504987,0.5757066212666342
Tottenham,2,1,Luton Town,2024-03-30,1.2,8.0,11.0,1.25,4.0,0.7784287539500803,0.11030620828895264,0.10876107521592823,0.9142833383977558,0.08505622224678912
Nott'ham Forest,1,1,Crystal Palace,2024-03-30,2.2,3.3,3.4,2.08,1.73,0.4655645349656336,0.2586019480375048,0.27583296591999557,0.4765052199133211,0.5234946771754314
Sheffield Utd,3,3,Fulham,2024-03-30,4.5,4.0,1.73,1.65,2.2,0.17526752876474788,0.18108154096417106,0.6435977032524312,0.712195123305744,0.28779706642777064
Chelsea,2,2,Burnley,2024-03-30,1.29,6.0,9.5,1.48,2.6,0.7166443110928278,0.15182830822956717,0.13134190612376784,0.7653777431507871,0.23460093001850693
Aston Villa,2,0,Wolves,2024-03-30,1.6,4.33,5.0,1.57,2.35,0.5534904147071142,0.2173755738648315,0.2291264775163745,0.6158738686833467,0.3841247720269499
Brentford,1,1,Manchester Utd,2024-03-30,3.0,3.8,2.2,1.53,2.4,0.3934696343868017,0.2573858224516083,0.3491441127626447,0.5083374828619676,0.4916623280476663
Liverpool,2,1,Brighton,2024-03-31,1.36,5.5,7.5,1.36,3.1,0.74518778387673,0.15588636552943066,0.09886033613237762,0.6458036003158575,0.3541940679627581
Manchester City,0,0,Arsenal,2024-03-31,1.91,3.8,3.8,1.7,2.1,0.7504221076798718,0.13686359044438962,0.11237703657396578,0.7919143322993265,0.2080496502930297
Newcastle Utd,1,1,Everton,2024-04-02,2.0,3.75,3.5,1.67,2.2,0.46115390014255964,0.2934958066432186,0.2453502036755953,0.34090035843197386,0.6590996356838283
Nott'ham Forest,3,1,Fulham,2024-04-02,2.7,3.4,2.63,1.8,2.0,0.2977327922677987,0.2367131451278192,0.465551978695355,0.5841537961112541,0.4158454379003549
Bournemouth,1,0,Crystal Palace,2024-04-02,1.95,3.8,3.6,1.73,2.1,0.48624981292832786,0.23073099901064026,0.28301595360733584,0.603003468485429,0.39699545401581837
Burnley,1,1,Wolves,2024-04-02,2.45,3.6,2.75,1.84,2.06,0.2218672357627469,0.23168481759084078,0.5464449073606183,0.5423918083769868,0.4576078347194896
West Ham,1,1,Tottenham,2024-04-02,3.3,4.2,1.95,1.33,3.4,0.3165912400159998,0.19857460281866468,0.4848004906539459,0.783636552627713,0.21633292712484545
Arsenal,2,0,Luton Town,2024-04-03,1.1,10.0,19.0,1.25,4.0,0.7670808420538859,0.11560059952964723,0.11534413978013457,0.9061012329646997,0.09338098291901865
Brentford,0,0,Brighton,2024-04-03,2.38,3.8,2.75,1.57,2.38,0.3341110082983237,0.24198356524314102,0.42390414079096883,0.5750792995428136,0.42492005090472423
Manchester City,4,1,Aston Villa,2024-04-03,1.3,6.0,8.0,1.4,3.0,0.623388158752444,0.20904873036868,0.16755453187502947,0.5630520120628351,0.4369474663175523
Liverpool,3,1,Sheffield Utd,2024-04-04,1.09,12.0,21.0,1.2,4.5,0.9022244822726693,0.0641113572895273,0.031119228248257396,0.8464873510504745,0.15339782760338758
Chelsea,4,3,Manchester Utd,2024-04-04,2.0,4.0,3.4,1.4,3.0,0.44156597236369943,0.225595451343705,0.3328343994651977,0.6546573007637502,0.34533996343480544
Crystal Palace,2,4,Manchester City,2024-04-06,9.5,5.25,1.33,1.67,2.2,0.1845322301714016,0.2209903507091845,0.5944725176241598,0.5389941009272695,0.461005563886124
Luton Town,2,1,Bournemouth,2024-04-06,3.75,3.8,1.91,1.5,2.63,0.4021663342238499,0.22315259607871507,0.37467637740491117,0.6766769074925596,0.323319016186031
Wolves,1,2,West Ham,2024-04-06,2.5,3.6,2.7,1.8,2.0,0.5550234231072194,0.20709846820213754,0.23786277214463877,0.6760177824862116,0.3239781896913244
Fulham,0,1,Newcastle Utd,2024-04-06,2.38,3.8,2.8,1.5,2.63,0.6717514151006879,0.18856187136071934,0.1396662968278511,0.5997992071812326,0.4001997759360292
Everton,1,0,Burnley,2024-04-06,1.65,4.0,5.25,1.8,2.0,0.5165790236859412,0.28439365917251386,0.1990271398005214,0.3355581913323195,0.6644418034790209
Aston Villa,3,3,Brentford,2024-04-06,1.7,4.0,4.75,1.53,2.5,0.6538076528270561,0.19018878354695826,0.15598038123923036,0.6280374808889679,0.37196082651090834
Brighton,0,3,Arsenal,2024-04-06,5.0,4.33,1.62,1.62,2.3,0.46820915941707747,0.19216312681970443,0.33957030522817155,0.8247273290601758,0.1752015395412201
Manchester Utd,2,2,Liverpool,2024-04-07,4.75,4.5,1.6,1.33,3.4,0.26582854542619266,0.23822091283091393,0.4959485073260769,0.5557412779687234,0.44425826576354754
Sheffield Utd,2,2,Chelsea,2024-04-07,7.0,5.25,1.4,1.4,3.0,0.25345225530144055,0.19001654219798753,0.5564756240393576,0.7781899011672029,0.2217826989691287
Tottenham,3,1,Nott'ham Forest,2024-04-07,1.4,5.5,6.5,1.4,3.0,0.6602694620302753,0.17042541287614024,0.16920373083869905,0.7549118787011309,0.24507069158746322
