Modèle 0 :;;;;;;;;;;;;;;
Home;Hscore;Ascore;Away;date;Odds_1;Odds_X;Odds_2;O;U;proba_win;proba_draw;proba_lose;proba_O;proba_U
Fulham;1;1;Crystal Palace;27/04/2024;2.1;3.5;3.5;1.73;2.1;0.48308730705670005;0.25208107422934245;0.2648310435117055;0.4650744879242058;0.5349254410109774
Manchester Utd;1;1;Burnley;27/04/2024;1.5;4.75;5.5;1.36;3.2;0.6325620517607516;0.20793116545204907;0.15950024730388543;0.5290112654394045;0.4709884992147692
Newcastle Utd;5;1;Sheffield Utd;27/04/2024;1.22;7.0;11.0;1.33;3.4;0.8616180242247987;0.08784180724112775;0.049469919370399476;0.8091826585751645;0.19077555608870997
Everton;1;0;Brentford;27/04/2024;2.3;3.5;3.0;1.87;2.03;0.31619393729965;0.26871450571569533;0.41509140878128403;0.42243560408608777;0.5775643650881497
Aston Villa;2;2;Chelsea;27/04/2024;2.15;3.8;3.0;1.44;2.75;0.4374401213180444;0.2416338046543142;0.3209251985005015;0.5414753230930837;0.4585243844570343
Tottenham;2;3;Arsenal;28/04/2024;4.2;4.2;1.75;1.5;2.63;0.3397588526556118;0.22428367412955555;0.43595460893025906;0.6353098044877098;0.3646886454924484
Bournemouth;3;0;Brighton;28/04/2024;2.25;3.8;2.9;1.44;2.75;0.2838497363150956;0.23011720669062363;0.4860308125337499;0.5774002344187958;0.42259920853269217
Nott'ham Forest;0;2;Manchester City;28/04/2024;8.0;6.0;1.3;1.53;2.5;0.09860705265449764;0.1560731014183224;0.7452652120210586;0.6279151831352962;0.3720834184237478
Chelsea;2;0;Tottenham;02/05/2024;2.15;3.8;3.0;1.3;3.5;0.4507087916645231;0.23142828893248968;0.3178612546552584;0.5839208588982192;0.4160785419986644
Luton Town;1;1;Everton;03/05/2024;2.6;3.6;2.55;1.73;2.1;0.44388197972889143;0.23779133050463677;0.3183256332135359;0.5525188004115923;0.44748085661615167
Arsenal;3;0;Bournemouth;04/05/2024;1.22;7.5;11.0;1.33;3.4;0.8031949892910439;0.12160625240042389;0.07494326239774693;0.727429546240558;0.27256236081141993
